,county,RaceTotal,population_White,population_Black,population_Native,population_Asian,population_NativeHawaiian_PacificIslander,population_OtherRace,population_Multiracial,population_Multiracial_OtherRace,population_Multiracial_NoOtherRace,PovertyTotal,pop_w_income_below_poverty_level,EmploymentTotal,population_InLaborForce,population_InCivilianLaborForce,CivilianLaborForce_Employed,CivilianLaborForce_Unemployed,population_InArmedForces,population_NotInLaborForce,Estimate!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars),EducationTotal,population_NoSchooling,population_12thGrade_noDiploma,population_HighSchoolDiploma,population_GED,poplation_AssociatesDegree,population_BachelorsDegree,population_MastersDegree,population_ProfessionalDegree,population_DoctorateDegree,FoodStampDisabilityTotal,households_ReceivingFoodStamps,households_ReceivingFoodStamps_w_Disability,households_ReceivingFoodStamps_noDisability,households_noFoodStamps,households_noFoodStamps_w_Disability,households_noFoodStamps_noDisability,TotalHousingUnits,housesOccupied,housesVacant,TotalOccupiedHousingUnits,housesOwnerOccupied,housesRenterOccupied,TotalHousingUnits_YrBuilt,housesBuilt2014_later,housesBuilt_2010_2013,housesBuilt_2000_2009,housesBuilt_1990_1999,housesBuilt_1980_1989,housesBuilt_1970_1979,housesBuilt_1960_1969,housesBuilt_1950_1959,housesBuilt_1940_1949,housesBuilt_pre_1940,TotalOwnerOccupiedHousingUnits,homeValue_less10K,homeValue_10K-15K,homeValue_15K-20K,homeValue_20K-25K,homeValue_25K-30K,homeValue_30K-35K,homeValue_35K-40K,homeValue_40K-50K,homeValue_50K-60K,homeValue_60K-70K,homeValue_70K-80K,homeValue_80K-90K,homeValue_90K-100K,homeValue_100K-125K,homeValue_125K-150K,homeValue_150K-175K,homeValue_175K-200K,homeValue_200K-250K,homeValue_250K-300K,homevalue_300K-400K,homeValue_400K-500K,homeValue_500K-750K,homeValue_750K-1M,homeValue_1M-1.5M,homeValue_1.5M-2M,homeValue_more2M,AgeTotal,age_under5,age_5_9,age_10_14,age_15_17,age_18_19,age_20,age_21,age_22_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_61,age_62_64,age_65_66,age_67_69,age_70_74,age_75_79,age_80_84,age_85+,ADI_NATRANK_INT_count,ADI_NATRANK_INT_mean,ADI_NATRANK_INT_std,ADI_NATRANK_INT_min,ADI_NATRANK_INT_25%,ADI_NATRANK_INT_50%,ADI_NATRANK_INT_75%,ADI_NATRANK_INT_max,ADI_STATERNK_INT_count,ADI_STATERNK_INT_mean,ADI_STATERNK_INT_std,ADI_STATERNK_INT_min,ADI_STATERNK_INT_25%,ADI_STATERNK_INT_50%,ADI_STATERNK_INT_75%,ADI_STATERNK_INT_max,ADI_SUP_GQ,ADI_SUP_PH,ADI_SUP_PH-GQ
49,Perry County,46133,0.9641471397914725,0.009429258881928337,0.0021893221771833614,0.003424880237573971,0.0002167645719983526,0.004703791212364251,0.015888843127479246,0.0021242928055838555,0.01376455032189539,45542,3973,37412,0.636266438575858,0.63509034534374,0.6136533732492249,0.02143697209451513,0.001176093232118037,0.363733561424142,32881.694444444445,32972,0.006429697925512556,0.014557806623802013,0.396396942860609,0.05601722673783817,0.09417081159771928,0.1276840955962635,0.04697925512556108,0.007400218367099357,0.00245662986776659,1.0,1738.0,895.0,843.0,16774.0,4496.0,12278.0,20934,0.884303047673641,0.11569695232635903,18512,0.8110955056179775,0.18890449438202248,20934,0.019633132702780165,0.01695805866055221,0.1283557848476163,0.1459826120187255,0.13604662271902168,0.15085506830992643,0.07461545810642974,0.06119231871596446,0.04456864431069074,0.22179229960829272,15015,0.02177822177822178,0.008258408258408258,0.007525807525807526,0.008125208125208125,0.0012654012654012654,0.004129204129204129,0.002530802530802531,0.012321012321012322,0.01704961704961705,0.016183816183816185,0.02450882450882451,0.031302031302031304,0.020113220113220115,0.07998667998667999,0.0899100899100899,0.13719613719613719,0.10156510156510157,0.15344655344655345,0.0959040959040959,0.10642690642690643,0.023643023643023644,0.021844821844821845,0.007725607725607726,0.005727605727605728,0.0005328005328005328,0.000999000999000999,46133,0.056553876834370194,0.058808228383153055,0.06186460884832983,0.037456918041315325,0.019877311252248932,0.009472611796328008,0.008172024364337893,0.03307827368694861,0.058916610669152235,0.058071228838358656,0.06030390392994169,0.05486311317278304,0.06923460429627382,0.07630112934342011,0.07784015780460841,0.02807101207378666,0.046929529837643334,0.028742982246981554,0.03641644809572323,0.04920555784362604,0.0349207725489346,0.017601283246266232,0.017297812845468538,34.0,54.73529411764706,10.302423438140767,37.0,47.0,53.0,60.75,79.0,34.0,4.970588235294118,1.4031413699623503,3.0,4.0,5.0,6.0,8.0,0.0,0.0,0.0
50,Philadelphia County,1581531,0.39330686530962716,0.4135815232202214,0.003322729684084599,0.07415219809159605,0.00037179163734381434,0.07270676325661653,0.042558128800510395,0.013185957151646095,0.029372171648864298,1538102,354832,1272154,0.6156235801640367,0.6152061778684027,0.5611356801142,0.054070497754202716,0.00041740229563401915,0.38437641983596327,31073.45590551181,1082283,0.021497150006052023,0.025616220526424236,0.27800492107886754,0.03991839472670272,0.05994273216894287,0.17943643206074567,0.0885350689237473,0.02747432972706769,0.01688467803707533,1.0,154465.0,82901.0,71564.0,458660.0,104460.0,354200.0,689121,0.8897203829225927,0.1102796170774073,613125,0.5280880733944954,0.4719119266055046,689121,0.01993989444524256,0.012221366059081062,0.02935768899801341,0.03308707759595195,0.03831692837687431,0.07239367251904963,0.11048712780484124,0.15958300501653555,0.11184537983895426,0.412767859345456,323784,0.006217107701430583,0.004181800212487337,0.005556173251303338,0.004540063746201171,0.004780965087836335,0.006915103896424777,0.005500580634002916,0.022110419291873594,0.02584130160847973,0.03337718973142589,0.03576149531786623,0.04190139105082401,0.04220097348849851,0.10280619178217577,0.07209127072369234,0.09968373977713538,0.07601981567958886,0.1303677760482297,0.08314184765152077,0.08562189607886739,0.03966533244385145,0.045477849430484524,0.013317520322190102,0.007486472463123564,0.0019241222543424012,0.0035116003261433546,1581531,0.06602652745978423,0.05906744793494405,0.05940383084492179,0.03293327794396695,0.0276776111249163,0.013708235880295738,0.013901086984700268,0.042955844684675795,0.10107800605868617,0.09006715644524198,0.06832872703728222,0.05720785744952201,0.05624549882360826,0.05793057486701177,0.058212580088534464,0.024636254363651425,0.03315584708741087,0.0196784002336976,0.02600391645816617,0.033332890724241254,0.0232129499832757,0.01658645957619547,0.018649017945269488,1124.0,65.0338078291815,25.715421765255897,2.0,46.0,69.0,88.0,100.0,1124.0,6.2962633451957295,2.995149582328945,1.0,4.0,7.0,9.0,10.0,19.0,7.0,0.0
51,Pike County,55660,0.8615343154868846,0.061588214157384115,0.0007725476104922745,0.012612288896873877,0.0005389867049946101,0.021990657563780092,0.04096298957959037,0.019026230686309736,0.021936758893280634,55266,5155,47252,0.5759967832049437,0.5733090662829087,0.528400914247016,0.044908152035892664,0.002687716922035046,0.4240032167950563,35453.41379310345,41618,0.002715171320101879,0.019150367629391127,0.2825460137440531,0.05545677351146139,0.09897159882743044,0.15942620981306166,0.08578019126339564,0.015281849199865442,0.01006775914267865,1.0,2769.0,1714.0,1055.0,19948.0,5665.0,14283.0,39049,0.5817562549617148,0.4182437450382852,22717,0.8430250473213893,0.15697495267861072,39049,0.009603318907014264,0.015288483699966708,0.17288534917667545,0.1616430638428641,0.23334784501523725,0.1861507336935645,0.06704397039616891,0.055059028400215114,0.02248457066762273,0.07649363620067096,19151,0.0068925904652498565,0.004177327554696883,0.009398986998067986,0.004177327554696883,0.0021408803717821523,0.004281760743564305,0.0021930969662158632,0.0041251109602631715,0.0063704245209127465,0.012584199258524359,0.02015560545141246,0.027100412511096027,0.014359563469270534,0.10834943344995039,0.1178528536368858,0.11863610255339146,0.08010025586131272,0.15137590726332828,0.11581640645397107,0.116912954937079,0.035193984648321235,0.025638347866952117,0.003341862043757506,0.004072894365829461,0.0012531982664090648,0.003498511827058639,55660,0.03530362917714697,0.04581386992454186,0.057042759611929575,0.03986704994610133,0.020409629895795905,0.012684153790873159,0.01171397772188286,0.029446640316205534,0.05057491915199425,0.041789435860582105,0.05066475026949335,0.06094143011139059,0.06476823571685232,0.08163851958318362,0.1000898311174991,0.03783686669062163,0.03708228530362918,0.034405318002155946,0.043442328422565575,0.054042400287459574,0.040639597556593604,0.024721523535752785,0.025080848005749192,20.0,46.05,10.4854535830409,30.0,37.5,46.0,56.0,63.0,20.0,3.95,1.234376040972246,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0
52,Potter County,16685,0.9709319748276896,0.003416242133652982,0.0017380881030866048,0.004195385076415942,0.0,0.0029967036260113876,0.016721606233143543,0.0020377584656877433,0.014683847767455798,16438,1928,13705,0.5411163808828895,0.5411163808828895,0.5044874133527909,0.036628967530098505,0.0,0.45888361911711056,25929.941176470587,12128,0.008987467018469657,0.01550131926121372,0.40979551451187335,0.05136873350923483,0.0945745382585752,0.09820250659630607,0.040484828496042215,0.010471635883905013,0.003545514511873351,1.0,1026.0,606.0,420.0,5604.0,1679.0,3925.0,13011,0.5095688263776804,0.4904311736223196,6630,0.7793363499245852,0.22066365007541477,13011,0.008761816924141111,0.009991545615248636,0.08077780339712551,0.10975328568134655,0.11697794174160325,0.162247329182999,0.12604719083852126,0.08323726077934056,0.051725463069710244,0.2504803627699639,5167,0.01083801045093865,0.016450551577317594,0.012966905360944456,0.013160441261854073,0.011999225856396362,0.026707954325527385,0.009870330946390556,0.03890071608283337,0.052448229146506674,0.061931488291077995,0.0764466808592994,0.07780143216566673,0.04722275982194697,0.1043158505902845,0.06135088058834914,0.08534933230114186,0.05999612928198181,0.09367137604025547,0.05864137797561448,0.03851364428101413,0.017611766982775307,0.011612154054577124,0.0069672924327462745,0.00019353590090961874,0.002128894910005806,0.002903038513644281,16685,0.05082409349715313,0.05687743482169613,0.059514534012586155,0.03709919089002098,0.018759364698831285,0.006173209469583458,0.010848067126161223,0.03302367395864549,0.05459994006592748,0.046628708420737186,0.051962840875037455,0.04680851063829787,0.05717710518429727,0.06892418339826191,0.07443811807012286,0.03290380581360503,0.05364099490560383,0.03290380581360503,0.04357207072220557,0.05891519328738388,0.04962541204674858,0.02535211267605634,0.029427629607431824,9.0,80.55555555555556,13.556466271775172,61.0,71.0,84.0,91.0,96.0,9.0,8.222222222222221,1.5634719199411433,6.0,7.0,9.0,9.0,10.0,0.0,0.0,0.0
53,Schuylkill County,141935,0.9304611265720224,0.02989396554760982,0.0016486419840067636,0.004213196181350618,9.863669989784057e-05,0.012681861415436644,0.021002571599675907,0.004861380209250713,0.016141191390425195,134598,17676,117276,0.5740816535352502,0.572845253930898,0.5430522869129234,0.02979296701797469,0.0012363996043521265,0.4259183464647498,27160.074074074073,103929,0.00980477056452001,0.017935321228915894,0.3919791396049226,0.06669938130839323,0.10800642746490392,0.11575209999134024,0.04162457062032734,0.006138806300455118,0.005984855045271291,1.0,9724.0,5539.0,4185.0,48922.0,14333.0,34589.0,69965,0.8382191095547774,0.16178089044522262,58646,0.752105855471814,0.24789414452818606,69965,0.004287858214821696,0.00880440220110055,0.06131637247195026,0.07423711855927964,0.05682841420710355,0.10655327663831916,0.06101622239691274,0.082412634888873,0.06819123847638105,0.4763524619452583,44108,0.01090505123787068,0.012378706810555909,0.012424050058946224,0.02319307155164596,0.03983404371089145,0.026208397569601888,0.02217284846286388,0.05969438650584928,0.05604425501042895,0.05785798494604153,0.05518273329101297,0.058198059308968896,0.04187448988845561,0.0980547746440555,0.0789199238233427,0.08996100480638433,0.04987757322934615,0.08461050149632719,0.049605513739004264,0.04289471297723769,0.012310691937970436,0.005146458692300716,0.006552099392400472,0.003310057132492972,0.0015643420694658565,0.0012242677065384963,141935,0.04861380209250713,0.05161517596082714,0.061225208722302464,0.036023531898404196,0.018290062352485294,0.010286398703631945,0.009793215204142742,0.031923063374079685,0.06099975340825026,0.058209743896854196,0.06270475922077007,0.058850882446190154,0.06821432345792088,0.07165251699721703,0.07544298446471977,0.031648289710078555,0.04038468312960158,0.02748441187867686,0.038123084510515375,0.04944516856307465,0.03459329974988551,0.025384859266565682,0.029090780991298835,118.0,75.96610169491525,18.61757840587683,32.0,62.25,80.5,93.0,100.0,118.0,7.559322033898305,2.281633740959847,2.0,6.0,8.0,10.0,10.0,3.0,0.0,0.0
54,Snyder County,40452,0.9616829823000099,0.00954217344012657,0.000568575101354692,0.0068970631859982204,0.0,0.005438544447740532,0.015870661524770097,0.004375556214773064,0.011495105309997034,38088,3782,33085,0.6145080852350008,0.6137222306181049,0.5986398670092187,0.015082363608886202,0.0007858546168958742,0.3854919147649992,28582.333333333332,27096,0.0052037201062887515,0.009152642456451136,0.39909949808089756,0.04716563330380868,0.08576911721287275,0.13197519929140833,0.060710067906702095,0.009152642456451136,0.008894301741954533,1.0,1320.0,656.0,664.0,13504.0,3460.0,10044.0,16500,0.8984242424242425,0.10157575757575757,14824,0.7328656233135457,0.2671343766864544,16500,0.016,0.029272727272727273,0.11527272727272728,0.12242424242424242,0.11721212121212121,0.1518787878787879,0.08103030303030304,0.08515151515151514,0.06393939393939393,0.21781818181818183,10864,0.007731958762886598,0.005154639175257732,0.008652430044182622,0.005983063328424154,0.0022091310751104565,0.00469440353460972,0.004510309278350515,0.011229749631811487,0.013070692194403535,0.01684462444771723,0.03286082474226804,0.04215758468335788,0.02264359351988218,0.10382916053019146,0.0974779086892489,0.1322717231222386,0.09526877761413843,0.12417157584683358,0.12582842415316642,0.0937039764359352,0.01905375552282769,0.015555964653902798,0.007547864506627393,0.004326215022091311,0.002761413843888071,0.0004602356406480118,40452,0.05480569563927618,0.050504301394245034,0.06558390190843469,0.03708098487095817,0.04439829921882725,0.027934341936121824,0.01908434688025314,0.030777217442895282,0.05495401957876001,0.05349550084050232,0.056956392761791756,0.05119647977850292,0.06232077523979037,0.06709186195985366,0.06704242064669237,0.028750123603282902,0.03930584396321566,0.019603480668446555,0.03366953426283002,0.050603184020567585,0.03436171264708791,0.025660041530703056,0.02481953920696134,28.0,57.964285714285715,10.66486840000466,40.0,50.75,57.0,66.25,80.0,28.0,5.392857142857143,1.4488638132020375,3.0,4.0,5.0,6.25,8.0,0.0,0.0,0.0
55,Somerset County,73844,0.9482151562753913,0.025973674232165105,0.0009073181301121283,0.0036698987053789068,8.12523698607876e-05,0.004766805698499539,0.016385894588592166,0.003087590054709929,0.013298304533882237,68646,7372,61928,0.5569693838005426,0.5569047926624467,0.529970288076476,0.026934504585970805,6.459113809585325e-05,0.44303061619945744,28557.346666666668,55332,0.01248825272898142,0.014946143280560978,0.4345586640641943,0.052862719583604424,0.09428540446757754,0.10937612954529025,0.04171184847827659,0.010644834815296754,0.005494108291766066,1.0,4222.0,1963.0,2259.0,25296.0,7380.0,17916.0,38523,0.7662435428185759,0.23375645718142407,29518,0.7980893014431872,0.2019106985568128,38523,0.010019988059081587,0.01650961763102562,0.06572696830464916,0.10025179762739143,0.1005113828102692,0.1488980608986839,0.08753212366638112,0.10219868649897464,0.07312514601666537,0.29522622848687796,23558,0.01833771967060022,0.013880635028440445,0.014559809831055268,0.013243908650989048,0.010314967314712624,0.017658544867985397,0.009678240937261228,0.03455301808302912,0.055947024365396045,0.050216486968333474,0.06783258341115544,0.06872400033958741,0.05306053145428304,0.13494354359453264,0.08820782748960014,0.10302232787163597,0.04181169878597504,0.08345360387129637,0.04300025469055098,0.03939213855165973,0.014220222429747856,0.01655488581373631,0.0022922149588250275,0.00250445708464216,0.0007216232277782494,0.0018677307071907632,73844,0.047938898217864685,0.049306646443854615,0.04925247819728076,0.03465413574562591,0.017631764259790912,0.01103678023942365,0.008951302746330101,0.031918639293646064,0.058975678457288336,0.057932939710741566,0.05913818319700991,0.05702562158062943,0.0662613076214723,0.07119061805969341,0.08100861275120524,0.032649910622393155,0.04269812036184389,0.029047722225231568,0.04158767130707979,0.052461946806781866,0.0364958561291371,0.02837061914305834,0.03446454688261741,58.0,76.96551724137932,11.669371391601866,45.0,70.25,77.0,86.0,96.0,58.0,7.775862068965517,1.487292411559799,4.0,7.0,8.0,9.0,10.0,1.0,0.0,0.0
56,Sullivan County,6038,0.9435243458098708,0.027658164955283206,0.0011593242795627692,0.000662471016893011,0.0003312355084465055,0.01093077177873468,0.01573368665120901,0.0091089764822789,0.006624710168930109,5824,671,5487,0.5310734463276836,0.5310734463276836,0.5042828503736103,0.026790595954073265,0.0,0.4689265536723164,32355.88888888889,4961,0.006853456964321709,0.007458173755291272,0.4075791171134852,0.057044950614795406,0.11066317274742996,0.11429147349324732,0.049989921386817175,0.011288046764765169,0.00463616206409998,1.0,273.0,150.0,123.0,2478.0,682.0,1796.0,6378,0.43132643461900283,0.5686735653809972,2751,0.8269720101781171,0.17302798982188294,6378,0.008936970837253057,0.008936970837253057,0.10081530260269678,0.11821887739103167,0.11069300721229225,0.14063969896519285,0.08999686422075887,0.06710567576042646,0.046252743806836,0.30840388836625904,2275,0.0026373626373626374,0.0013186813186813187,0.011868131868131869,0.004395604395604396,0.011868131868131869,0.0008791208791208791,0.0026373626373626374,0.014945054945054945,0.02945054945054945,0.026373626373626374,0.06197802197802198,0.032527472527472526,0.053626373626373625,0.12703296703296704,0.08351648351648351,0.0865934065934066,0.08923076923076922,0.10637362637362638,0.09274725274725275,0.09142857142857143,0.0210989010989011,0.024615384615384615,0.01098901098901099,0.005274725274725275,0.0035164835164835165,0.003076923076923077,6038,0.03395163961576681,0.023517721099701887,0.029314342497515734,0.020205366015236835,0.024677045379264656,0.010433918516064922,0.007784034448492879,0.02848625372639947,0.04885723749585956,0.04736667770785028,0.044054322623385225,0.05763497846969195,0.06028486253726399,0.076018549188473,0.08628684995031467,0.05515071215634316,0.06591586618085458,0.034614110632659824,0.04388870486916197,0.08098708181517059,0.05018217952964558,0.034117257369990064,0.03627028817489235,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
57,Susquehanna County,40604,0.9720717170722096,0.006107772633238104,0.00022165303910944736,0.004433060782188947,7.388434636981578e-05,0.002832233277509605,0.014259678849374445,0.0020933898138114472,0.012166289035562999,40128,4689,33893,0.5594665565160948,0.5590534918714779,0.5247691263682767,0.03428436550320125,0.00041306464461688254,0.4405334434839052,32508.9,30201,0.00473494255157114,0.01400615873646568,0.4148869242740307,0.04377338498725208,0.0880434422701235,0.12473096917320618,0.049203668752690305,0.008344094566405086,0.009403662130393033,1.0,1889.0,1072.0,817.0,15138.0,4221.0,10917.0,23360,0.7288955479452055,0.2711044520547945,17027,0.7741234509896048,0.22587654901039525,23360,0.010787671232876713,0.019691780821917807,0.0891695205479452,0.13771404109589042,0.15440924657534247,0.1483304794520548,0.07508561643835616,0.05333904109589041,0.033047945205479455,0.27842465753424656,13181,0.01570442303315378,0.008269478795235567,0.009483347242242621,0.005993475457097337,0.002124269782262347,0.007738411349669979,0.0013656020028829376,0.017980426371292012,0.026401638722403458,0.030801911842804036,0.036112586298459905,0.050299673772854867,0.03224338062362492,0.0949852059783021,0.06721796525301571,0.1009028146574615,0.07495637660268568,0.13337379561490023,0.09528867309005387,0.08883999696532888,0.04127152719823989,0.02807070783703816,0.014490554586146726,0.009483347242242621,0.0006069342235035278,0.005993475457097337,40604,0.04706432863757265,0.04841887498768594,0.05730962466752044,0.034627130331987,0.018840508324303024,0.008792237218008078,0.010196039799034579,0.030957541128952812,0.05073391784060684,0.0500935868387351,0.04967490887597281,0.0514973894197616,0.061791941680622596,0.07218500640331002,0.08905526549108463,0.03684366072308147,0.047409122253965125,0.029381341739730074,0.046497881982070735,0.05932913013496207,0.046547138212983945,0.02425869372475618,0.028494729583292286,35.0,60.628571428571426,14.46514210557414,39.0,50.5,57.0,74.0,93.0,35.0,5.628571428571429,1.9716477773636931,3.0,4.0,5.0,7.5,10.0,0.0,0.0,0.0
58,Tioga County,40759,0.9686449618489168,0.008341715940037783,0.0007851026767094384,0.005912804533967958,4.90689172943399e-05,0.003508427586545303,0.012757918496528374,0.0013003263083000074,0.011457592188228366,40218,4965,33794,0.562229981653548,0.5620524353435521,0.5327572941942357,0.02929514114931645,0.00017754630999585724,0.437770018346452,26620.052631578947,29200,0.004554794520547945,0.011849315068493151,0.39592465753424655,0.05075342465753425,0.09256849315068494,0.12123287671232877,0.06332191780821918,0.007226027397260274,0.005616438356164383,1.0,2178.0,1222.0,956.0,14264.0,4122.0,10142.0,21869,0.7518405048241803,0.24815949517581964,16442,0.7458946600170295,0.25410533998297047,21869,0.015318487356532077,0.024418126114591432,0.10727513832365448,0.12209063057295716,0.10924139192464219,0.1377749325529288,0.06762997850839088,0.05473501303214596,0.03754172573048608,0.32397457588367096,12264,0.016307893020221786,0.0077462491846053486,0.011741682974559686,0.005626223091976516,0.014269406392694063,0.014187866927592954,0.005136986301369863,0.028457273320287017,0.02584801043705153,0.035551206784083494,0.03734507501630789,0.057566862361382906,0.03685583822570124,0.10632746249184605,0.08863339856490542,0.1095075016307893,0.06457925636007827,0.11651989562948467,0.08064253098499674,0.07819634703196347,0.024624918460534898,0.015818656229615133,0.010355512067840834,0.006196999347684279,0.0005707762557077625,0.0013861709067188518,40759,0.051497828700409726,0.05446649819671729,0.056846340685492776,0.036360067715105866,0.026399077504354867,0.011899212443877425,0.00939669766186609,0.036728084594813415,0.05549694545989843,0.05554601437719277,0.05711621973061164,0.04914252067028141,0.05873549400132486,0.06626757280600604,0.08255845334772688,0.02961309158713413,0.042297406707720996,0.03177212394808509,0.03493706911357001,0.056061238008783335,0.03873991020388135,0.03079074560219829,0.027331386932947326,35.0,67.8,11.501406563598056,47.0,61.0,65.0,75.5,92.0,35.0,6.571428571428571,1.4407047761775622,4.0,6.0,6.0,7.5,10.0,0.0,0.0,0.0
59,Union County,44831,0.8799491423345452,0.06636033102094532,0.0031228391068680154,0.01838013874328032,8.92239744819433e-05,0.015101157681068903,0.0169971671388102,0.006111842252013116,0.010885324886797082,35924,4097,37947,0.48169815795715076,0.48154004269112183,0.46778401454660445,0.013756028144517353,0.0001581152660289351,0.5183018420428492,30154.90322580645,30536,0.010839664658108462,0.01516243122871365,0.31759235001309927,0.09235001309929264,0.0840974587372282,0.12853680901231335,0.08219806130468954,0.013492271417343464,0.03025936599423631,1.0,1594.0,856.0,738.0,13168.0,3370.0,9798.0,17430,0.8469305794606999,0.15306942053930006,14762,0.7055277062728628,0.29447229372713724,17430,0.011072862880091796,0.024268502581755592,0.11480206540447505,0.15123350545037292,0.12530120481927712,0.11485943775100402,0.08296041308089501,0.09099254159495124,0.046356855995410215,0.23815261044176708,10415,0.006913106096975516,0.0021123379740758523,0.004992798847815651,0.0028804608737397984,0.0009601536245799327,0.007201152184349496,0.0011521843494959193,0.007393182909265482,0.00585693710993759,0.018530964954392704,0.02813250120019203,0.02189150264042247,0.025732117138742197,0.08382141142582814,0.09918386941910706,0.13038886221795487,0.09841574651944311,0.16044167066730677,0.0942870859337494,0.1084973595775324,0.03226116178588574,0.030052808449351896,0.010657705232837255,0.009121459433509362,0.0071051368218915025,0.002016322611617859,44831,0.044322009323905336,0.047043340545604606,0.05188374116125003,0.03513193995226517,0.05781713546429926,0.02404586112288372,0.025651892663558697,0.032968258571078046,0.05496196828087707,0.06299212598425197,0.06885860230643974,0.057237179630166626,0.06685106288059602,0.0626352300863242,0.06566884521871026,0.022194463652383395,0.03778635319310299,0.020053088264816755,0.03278981062211416,0.04291673172581473,0.03450737213089157,0.015190381655550847,0.03649260556311481,21.0,52.666666666666664,14.816657292835432,27.0,41.0,56.0,65.0,73.0,21.0,4.666666666666667,1.9061304607327731,2.0,3.0,5.0,6.0,7.0,0.0,0.0,0.0
60,Venango County,51355,0.9612501217018791,0.011235517476389836,0.00011683380391393244,0.003524486418070295,0.0,0.003173985006328498,0.020699055593418364,0.00525752117612696,0.015441534417291403,50099,6750,42745,0.5591297227745935,0.5588957772838928,0.5221663352438882,0.03672944204000468,0.00023394549070066676,0.4408702772254065,27813.576923076922,37890,0.0128002111375033,0.010081815782528371,0.42486144101346,0.05534441805225653,0.09094747954605437,0.13058854579044601,0.053628925837951966,0.005410398522037477,0.00319345473739773,1.0,3941.0,2206.0,1735.0,18162.0,5482.0,12680.0,27593,0.8010364947631645,0.19896350523683543,22103,0.7316653847893951,0.2683346152106049,27593,0.013807849816982567,0.012213242489037074,0.08581886710397564,0.06530641829449498,0.0750915087159787,0.13572282825354257,0.09564019860109448,0.12195121951219512,0.059290399739064255,0.3351574674736346,16172,0.021766015335147167,0.012923571605243631,0.011872372000989364,0.020034627751669552,0.01941627504328469,0.021642344793470197,0.025476131585456346,0.06412317585951026,0.0747588424437299,0.055528073212960674,0.061155082859262924,0.07964382883997032,0.04680930002473411,0.12218649517684887,0.07500618352708385,0.08706406134058867,0.04946821667078902,0.06418501113034875,0.036853821419737816,0.023435567647786298,0.010326490230027208,0.010821172396735098,0.0009275290625772941,0.002720751916893396,0.0001855058125154588,0.0016695523126391294,51355,0.048641807029500536,0.05312043617953461,0.05491188783954824,0.03674423133093175,0.01871288092688151,0.0088209521955019,0.012910135332489534,0.028332197449128616,0.05226365495083244,0.051640541329958135,0.052322071852789406,0.05489241553889592,0.06030571512024146,0.06891247200856782,0.07927173595560315,0.03629636841592834,0.05648914419238633,0.032265602180897676,0.04381267646772466,0.05360724369584267,0.0447278745983838,0.02802064063869146,0.022977314769740045,48.0,81.14583333333333,10.564874727803657,53.0,73.75,80.5,89.0,100.0,48.0,8.25,1.2290802650243557,5.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0
61,Warren County,39466,0.964957178330715,0.005903815942836873,0.0012922515583033496,0.004155475599249987,0.0,0.0014442811533978614,0.022246997415496884,0.011047483910201186,0.011199513505295697,38777,4870,32852,0.5734201875076099,0.5732984293193717,0.5481858029952514,0.025112626324120296,0.00012175818823815901,0.42657981249239013,28872.911111111112,29084,0.005363773896300371,0.013753266400770183,0.4127699078531151,0.03964379040022005,0.1115733736762481,0.12824920918718197,0.05198734699491129,0.009661669646541053,0.004263512584238757,1.0,2063.0,1094.0,969.0,15061.0,3806.0,11255.0,23627,0.7247640411393744,0.2752359588606256,17124,0.7762789067974772,0.22372109320252279,23627,0.010581114826258094,0.008253269564481313,0.06374063571337876,0.0769881914758539,0.08799255089516231,0.13268717992127652,0.11613831633300885,0.12659245778135184,0.08498751428450502,0.29203876920472344,13293,0.020762807492665313,0.013240051154743098,0.003535695478823441,0.01715188445046265,0.014218009478672985,0.017001429323704204,0.016700519070187318,0.04739336492890995,0.04965019183028662,0.07161664033701948,0.08064394794252615,0.08508237418190025,0.052809749492213946,0.12811254043481532,0.08162190626645603,0.08102008575942225,0.04167607011208907,0.07018731663281426,0.036034002858647406,0.03896787783043707,0.012337320394192433,0.009629128112540434,0.0037613781689611074,0.006845708267509215,0.0,0.0,39466,0.050651193432321495,0.047559924998733086,0.059418233416105,0.03653777935438099,0.019054375918512136,0.008893731313028936,0.010870116049257588,0.030076521562864236,0.051943444990624844,0.050195104647037955,0.04971367759590534,0.05533877261440227,0.06195206000101353,0.07152992449196777,0.07467186945725435,0.03889423807834592,0.0535650940049663,0.031216743526073076,0.040034460041554754,0.056681700704403794,0.03899559114174226,0.031064713930978562,0.03114072872852582,44.0,78.36363636363636,11.125271690627372,52.0,72.0,81.0,86.0,94.0,44.0,7.9772727272727275,1.372294570785129,5.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0
